Machine,Sub_Machine,.,Task_Description,Task_Code,Estimated_mins,Crew,Period_freq,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
TRG 14,حصائر الدرام الرئيسي,12,بيان حالة فرشة الكاركس+سلامة الدلائل,723,15,1 Mech,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,
TRG 14,حصائر الدرام الرئيسي,13,ضبط استواء الحصائر بالنسبة للدرام,724,20,1 Mech,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,
TRG 14,حصائر الدرام الرئيسي,14,تشحيم كراسي البوبينات و عمود سكينة اللينر,725,25,1 Mech,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 14,حصائر الدرام الرئيسي,15,تغير زيت جيربوكس مواتير السيور و البوبينات و سكينة اللينر,726,60,1 Mech,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 14,عربة الكبس,17,بيان حالة رولمان بلي الدسكات وجلب الفتيل,731,30,1 Mech,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,
TRG 14,عربة الكبس,18,التشحيم,732,30,1 Mech,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,
TRG 14,حصائر الدرام المساعد,19,ضبط دلائل الاحزمة,740,20,1 Mech,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,
TRG 14,حصائر الدرام المساعد,20,الكشف علي رولات حصائر الاحزمة,741,30,1 Mech,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,
TRG 14,حصائر الدرام المساعد,21,الكشف على حركة عربة الأحزمة و الحصائر,742,20,2 Mech,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,
TRG 14,حصائر الدرام المساعد,22,تشحيم كراسي البوبينات ( خارجي و داخلي ),743,25,1 Mech,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 14,حصائر الدرام المساعد,23,تغير زيت جيربوكس مواتير البوبينات,744,90,1 Mech,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 14,عربة الترد,24,الكشف علي رولات و بنز عربة الترد,750,20,1 Mech,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,
TRG 14,العمود المساعد,25,تشحيم العمود المساعد و تزيت الدرم,760,10,1 Mech,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,
TRG 14,العمود المساعد,26,تغير زيت جيربوكس المساعد,761,30,1 Mech,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 14,عام,27,الكشف على تهريبات الهواء فى البانل والعمود المساعد و الرئيسى,770,60,2 Mech,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,
TRG 14,عام,28,الكشف على تهريبات الزيوت فى الجيربوكس الرئيسى,772,60,2 Mech,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,
TRG 14,عام,29,النظافة العامة,771,60,2 Mech,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,
TRG 15,العامود الرئيسي,1,بيان حالة فلتر طلمبة التزييت+التاكد من عمل flowswitch,700,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,العامود الرئيسي,2,التاكد من تثبيت السنتر استيل,701,40,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,العامود الرئيسي,3,تشحيم العمود الرئيسي و البيد هولدر,702,15,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,العامود الرئيسي,4,تغير زيت جيربوكس موتور الدوران و الفتح,703,40,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 15,العامود الرئيسي,5,تغير زيت الجيربوكس الرئيسي,704,70,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 15,الترانسفير,7,تنظيف الرولمان بلي+التربيط علي الموتور,710,45,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,الترانسفير,8,تشحيم عربة الترانسفير,711,10,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,حصائر الدرام الرئيسي,9,اكتمال وسلامة جميع السيور,720,25,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,حصائر الدرام الرئيسي,10,سلامة سكينة اللينر وخلوصها,721,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,حصائر الدرام الرئيسي,11,ضبط سرعة الحصائر,722,20,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,حصائر الدرام الرئيسي,12,بيان حالة فرشة الكاركس+سلامة الدلائل,723,15,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,حصائر الدرام الرئيسي,13,ضبط استواء الحصائر بالنسبة للدرام,724,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,حصائر الدرام الرئيسي,14,تشحيم كراسي البوبينات و عمود سكينة اللينر,725,25,1 Mech,26,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 15,حصائر الدرام الرئيسي,15,تغير زيت جيربوكس مواتير السيور و البوبينات و سكينة اللينر,726,60,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 15,عربة الكبس,17,بيان حالة رولمان بلي الدسكات وجلب الفتيل,731,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,عربة الكبس,18,التشحيم,732,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,حصائر الدرام المساعد,19,ضبط دلائل الاحزمة,740,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,حصائر الدرام المساعد,20,الكشف علي رولات حصائر الاحزمة,741,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,حصائر الدرام المساعد,21,الكشف على حركة عربة الأحزمة و الحصائر,742,20,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,حصائر الدرام المساعد,22,تشحيم كراسي البوبينات ( خارجي و داخلي ),743,25,1 Mech,26,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 15,حصائر الدرام المساعد,23,تغير زيت جيربوكس مواتير البوبينات,744,90,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 15,عربة الترد,24,الكشف علي رولات و بنز عربة الترد,750,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,العمود المساعد,25,تشحيم العمود المساعد و تزيت الدرم,760,10,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,العمود المساعد,26,تغير زيت جيربوكس المساعد,761,30,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 15,عام,27,الكشف على تهريبات الهواء فى البانل والعمود المساعد و الرئيسى,770,60,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,عام,28,الكشف على تهريبات الزيوت فى الجيربوكس الرئيسى,772,60,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 15,عام,29,النظافة العامة,771,60,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,العامود الرئيسي,1,بيان حالة فلتر طلمبة التزييت+التاكد من عمل flowswitch,700,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,العامود الرئيسي,2,التاكد من تثبيت السنتر استيل,701,40,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,العامود الرئيسي,3,تشحيم العمود الرئيسي و البيد هولدر,702,15,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,العامود الرئيسي,4,تغير زيت جيربوكس موتور الدوران و الفتح,703,40,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 16,العامود الرئيسي,5,تغير زيت الجيربوكس الرئيسي,704,70,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 16,الترانسفير,7,تنظيف الرولمان بلي+التربيط علي الموتور,710,45,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,الترانسفير,8,تشحيم عربة الترانسفير,711,10,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,حصائر الدرام الرئيسي,9,اكتمال وسلامة جميع السيور,720,25,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,حصائر الدرام الرئيسي,10,سلامة سكينة اللينر وخلوصها,721,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,حصائر الدرام الرئيسي,11,ضبط سرعة الحصائر,722,20,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,حصائر الدرام الرئيسي,12,بيان حالة فرشة الكاركس+سلامة الدلائل,723,15,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,حصائر الدرام الرئيسي,13,ضبط استواء الحصائر بالنسبة للدرام,724,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,حصائر الدرام الرئيسي,14,تشحيم كراسي البوبينات و عمود سكينة اللينر,725,25,1 Mech,26,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 16,حصائر الدرام الرئيسي,15,تغير زيت جيربوكس مواتير السيور و البوبينات و سكينة اللينر,726,60,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 16,عربة الكبس,17,بيان حالة رولمان بلي الدسكات وجلب الفتيل,731,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,عربة الكبس,18,التشحيم,732,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,حصائر الدرام المساعد,19,ضبط دلائل الاحزمة,740,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,حصائر الدرام المساعد,20,الكشف علي رولات حصائر الاحزمة,741,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,حصائر الدرام المساعد,21,الكشف على حركة عربة الأحزمة و الحصائر,742,20,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,حصائر الدرام المساعد,22,تشحيم كراسي البوبينات ( خارجي و داخلي ),743,25,1 Mech,26,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 16,حصائر الدرام المساعد,23,تغير زيت جيربوكس مواتير البوبينات,744,90,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 16,عربة الترد,24,الكشف علي رولات و بنز عربة الترد,750,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,العمود المساعد,25,تشحيم العمود المساعد و تزيت الدرم,760,10,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,العمود المساعد,26,تغير زيت جيربوكس المساعد,761,30,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 16,عام,27,الكشف على تهريبات الهواء فى البانل والعمود المساعد و الرئيسى,770,60,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,عام,28,الكشف على تهريبات الزيوت فى الجيربوكس الرئيسى,772,60,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 16,عام,29,النظافة العامة,771,60,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,
TRG 17,العامود الرئيسي,1,بيان حالة فلتر طلمبة التزييت+التاكد من عمل flowswitch,700,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,العامود الرئيسي,2,التاكد من تثبيت السنتر استيل,701,40,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,العامود الرئيسي,3,تشحيم العمود الرئيسي و البيد هولدر,702,15,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,العامود الرئيسي,4,تغير زيت جيربوكس موتور الدوران و الفتح,703,40,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 17,العامود الرئيسي,5,تغير زيت الجيربوكس الرئيسي,704,70,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 17,الترانسفير,7,تنظيف الرولمان بلي+التربيط علي الموتور,710,45,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,الترانسفير,8,تشحيم عربة الترانسفير,711,10,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,حصائر الدرام الرئيسي,9,اكتمال وسلامة جميع السيور,720,25,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,حصائر الدرام الرئيسي,10,سلامة سكينة اللينر وخلوصها,721,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,حصائر الدرام الرئيسي,11,ضبط سرعة الحصائر,722,20,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,حصائر الدرام الرئيسي,12,بيان حالة فرشة الكاركس+سلامة الدلائل,723,15,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,حصائر الدرام الرئيسي,13,ضبط استواء الحصائر بالنسبة للدرام,724,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,حصائر الدرام الرئيسي,14,تشحيم كراسي البوبينات و عمود سكينة اللينر,725,25,1 Mech,26,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 17,حصائر الدرام الرئيسي,15,تغير زيت جيربوكس مواتير السيور و البوبينات و سكينة اللينر,726,60,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 17,عربة الكبس,17,بيان حالة رولمان بلي الدسكات وجلب الفتيل,731,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,عربة الكبس,18,التشحيم,732,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,حصائر الدرام المساعد,19,ضبط دلائل الاحزمة,740,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,حصائر الدرام المساعد,20,الكشف علي رولات حصائر الاحزمة,741,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,حصائر الدرام المساعد,21,الكشف على حركة عربة الأحزمة و الحصائر,742,20,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,حصائر الدرام المساعد,22,تشحيم كراسي البوبينات ( خارجي و داخلي ),743,25,1 Mech,26,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 17,حصائر الدرام المساعد,23,تغير زيت جيربوكس مواتير البوبينات,744,90,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 17,عربة الترد,24,الكشف علي رولات و بنز عربة الترد,750,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,العمود المساعد,25,تشحيم العمود المساعد و تزيت الدرم,760,10,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,العمود المساعد,26,تغير زيت جيربوكس المساعد,761,30,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 17,عام,27,الكشف على تهريبات الهواء فى البانل والعمود المساعد و الرئيسى,770,60,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,عام,28,الكشف على تهريبات الزيوت فى الجيربوكس الرئيسى,772,60,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 17,عام,29,النظافة العامة,771,60,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,العامود الرئيسي,1,بيان حالة فلتر طلمبة التزييت+التاكد من عمل flowswitch,700,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,العامود الرئيسي,2,التاكد من تثبيت السنتر استيل,701,40,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,العامود الرئيسي,3,تشحيم العمود الرئيسي و البيد هولدر,702,15,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,العامود الرئيسي,4,تغير زيت جيربوكس موتور الدوران و الفتح,703,40,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 18,العامود الرئيسي,5,تغير زيت الجيربوكس الرئيسي,704,70,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 18,الترانسفير,7,تنظيف الرولمان بلي+التربيط علي الموتور,710,45,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,الترانسفير,8,تشحيم عربة الترانسفير,711,10,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,حصائر الدرام الرئيسي,9,اكتمال وسلامة جميع السيور,720,25,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,حصائر الدرام الرئيسي,10,سلامة سكينة اللينر وخلوصها,721,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,حصائر الدرام الرئيسي,11,ضبط سرعة الحصائر,722,20,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,حصائر الدرام الرئيسي,12,بيان حالة فرشة الكاركس+سلامة الدلائل,723,15,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,حصائر الدرام الرئيسي,13,ضبط استواء الحصائر بالنسبة للدرام,724,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,حصائر الدرام الرئيسي,14,تشحيم كراسي البوبينات و عمود سكينة اللينر,725,25,1 Mech,26,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 18,حصائر الدرام الرئيسي,15,تغير زيت جيربوكس مواتير السيور و البوبينات و سكينة اللينر,726,60,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 18,عربة الكبس,17,بيان حالة رولمان بلي الدسكات وجلب الفتيل,731,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,عربة الكبس,18,التشحيم,732,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,حصائر الدرام المساعد,19,ضبط دلائل الاحزمة,740,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,حصائر الدرام المساعد,20,الكشف علي رولات حصائر الاحزمة,741,30,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,حصائر الدرام المساعد,21,الكشف على حركة عربة الأحزمة و الحصائر,742,20,2 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
TRG 18,حصائر الدرام المساعد,22,تشحيم كراسي البوبينات ( خارجي و داخلي ),743,25,1 Mech,26,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 18,حصائر الدرام المساعد,23,تغير زيت جيربوكس مواتير البوبينات,744,90,1 Mech,52,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 18,عربة الترد,24,الكشف علي رولات و بنز عربة الترد,750,20,1 Mech,4,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,
